Exports,2007,Barbados,3975
Exports,2007,Belarus,276
Exports,2007,Belgium,1318318
Exports,2007,Belize,198
Exports,2007,Benin,1882
Exports,2007,Bermuda,2198
Exports,2007,Bhutan,17
Exports,2007,Bolivia,616
Exports,2007,Bosnia-Herzegovina,1134
Exports,2007,Botswana,5153
Exports,2007,Brazil,853094
Exports,2007,British Indian Ocean Territory,571
Exports,2007,Brunei,26330
Exports,2007,Bulgaria,23335
Exports,2007,Burkina Faso,2517
Exports,2007,Burma (Rep of the Union of Myanmar),30827
Exports,2007,Burundi,120
Exports,2007,Cambodia,46753
Exports,2007,Cameroon,5309
Exports,2007,Canada,1767986
Exports,2007,Cape Verde,19
Exports,2007,Cayman Islands,387
Exports,2007,Central African Republic,234
Exports,2007,Chad,1323
Exports,2007,Chile,224828
Exports,2007,China,22806372
Exports,2007,Christmas Island,28403
Exports,2007,Cocos Keeling Islands,5827
Exports,2007,Colombia,29372
Exports,2007,Comoros,58
Exports,2007,Confidential (Alumina Special Case),809177
Exports,2007,Cook Islands,7453
Exports,2007,Costa Rica,33176
Exports,2007,Cote d'Ivoire,3128
Exports,2007,Croatia,20757
Exports,2007,Cuba,8395
Exports,2007,Cyprus,14429
Exports,2007,Czech Republic,79172
Exports,2007,Democratic Republic of the Congo,6442
Exports,2007,Denmark,188945
Exports,2007,Djibouti,1398
Exports,2007,Dominica,244
Exports,2007,Dominican Republic,9614
Exports,2007,East Timor,37706
Exports,2007,Ecuador,9354
Exports,2007,Egypt,337024
Exports,2007,El Salvador,30485
Exports,2007,Equatorial Guinea,289
Exports,2007,Eritrea,540
Exports,2007,Estonia,14089
Exports,2007,Ethiopia,2636
Exports,2007,Falkland Islands,520
Exports,2007,Federated States of Micronesia,8331
Exports,2007,Fiji,383047
Exports,2007,Finland,1592651
Exports,2007,France,1364333
Exports,2007,French Antilles,2898
Exports,2007,French Guiana,665
Exports,2007,French Polynesia,79102
Exports,2007,FYR Macedonia,2037
Exports,2007,Gabon,791
Exports,2007,Gambia,38
Exports,2007,Georgia,4096
Exports,2007,Germany,1443941
Exports,2007,Ghana,95940
Exports,2007,Gibraltar,2280
Exports,2007,Greece,71043
Exports,2007,Grenada,219
Exports,2007,Guam,12129
Exports,2007,Guatemala,26976
Exports,2007,Guinea,22235
Exports,2007,Guinea-Bissau,818
Exports,2007,Guyana,5736
Exports,2007,Haiti,164
Exports,2007,Honduras,9518
Exports,2007,Hong Kong (SAR of China),3041869
Exports,2007,Hungary,16128
Exports,2007,Iceland,14818
Exports,2007,India,10102955
Exports,2007,Indonesia,4241368
Exports,2007,International Waters,70984
Exports,2007,Iran,208407
Exports,2007,Iraq,96234
Exports,2007,Ireland,208674
Exports,2007,Israel,188473
Exports,2007,Italy,1741783
Exports,2007,Jamaica,25986
Exports,2007,Japan,32623594
Exports,2007,Jordan,91594
Exports,2007,Kazakhstan,11354
Exports,2007,Kenya,60070
Exports,2007,Kiribati,28751
Exports,2007,Kuwait,493286
Exports,2007,Kyrgyzstan,1276
Exports,2007,Laos,25117
Exports,2007,Latvia,12516
Exports,2007,Lebanon,18007
Exports,2007,Lesotho,214
Exports,2007,Liberia,2241
Exports,2007,Libya,12546
Exports,2007,Lithuania,5703
Exports,2007,Luxembourg,840
Exports,2007,Macau (SAR of China),73263
Exports,2007,Madagascar,6326
Exports,2007,Malawi,552
Exports,2007,Malaysia,3102682
Exports,2007,Maldives,23841
Exports,2007,Mali,17860
Exports,2007,Malta,4646
Exports,2007,Marshall Islands,6369
Exports,2007,Mauritania,5871
Exports,2007,Mauritius,104763
Exports,2007,Mexico,836693
Exports,2007,Moldova,360
Exports,2007,Mongolia,19253
Exports,2007,Montserrat,13
Exports,2007,Morocco,26523
Exports,2007,Mozambique,467072
Exports,2007,Namibia,6313
Exports,2007,Nauru,14106
Exports,2007,Nepal,27032
Exports,2007,Netherlands,2975992
Exports,2007,Netherlands Antilles,9313
Exports,2007,New Caledonia,312323
Exports,2007,New Zealand,9437740
Exports,2007,Nicaragua,1568
Exports,2007,Niger,696
Exports,2007,Nigeria,47724
Exports,2007,Niue,2310
Exports,2007,No Country Details,0
Exports,2007,Norfolk Island,11427
Exports,2007,Northern Marianas,1627
Exports,2007,Norway,132675
Exports,2007,Oman,300779
Exports,2007,Pakistan,320758
Exports,2007,Palau,1403
Exports,2007,Panama,8939
Exports,2007,Papua New Guinea,1523722
Exports,2007,Paraguay,5655
Exports,2007,Peru,84529
Exports,2007,Philippines,1056140
Exports,2007,Pitcairn Island,75
Exports,2007,Poland,24007
Exports,2007,Portugal,54200
Exports,2007,Puerto Rico,17093
Exports,2007,Qatar,184625
Exports,2007,Republic of Congo,6162
Exports,2007,Republic of Korea,13085630
Exports,2007,Reunion,10363
Exports,2007,Romania,147404
Exports,2007,Russian Federation,657914
Exports,2007,Rwanda,175
Exports,2007,Samoa,33313
Exports,2007,Sao Tome & Principe,405
Exports,2007,Saudi Arabia,2025078
Exports,2007,Senegal,15324
Exports,2007,Serbia & Montenegro,2041
Exports,2007,Seychelles,13012
Exports,2007,Ships Stores,1378728
Exports,2007,Sierra Leone,4054
Exports,2007,Singapore,4638184
Exports,2007,Slovak Republic,4306
Exports,2007,Slovenia,18004
Exports,2007,Solomon Islands,92720
Exports,2007,Somalia,260
Exports,2007,South Africa,2319600
Exports,2007,Spain,1254255
Exports,2007,Sri Lanka,140922
Exports,2007,St Helena,53
Exports,2007,St Kitts & Nevis,195
Exports,2007,St Lucia,2514
Exports,2007,St Pierre & Miquelon,52
Exports,2007,St Vincent & Grenadines,948
Exports,2007,Sudan,201295
Exports,2007,Suriname,301
Exports,2007,Swaziland,457
Exports,2007,Sweden,350613
Exports,2007,Switzerland,1129561
Exports,2007,Syria,6564
Exports,2007,Taiwan,6191224
Exports,2007,Tajikistan,489
Exports,2007,Tanzania,32919
Exports,2007,Thailand,4256028
Exports,2007,Togo,4584
Exports,2007,Tonga,13105
Exports,2007,Trinidad & Tobago,23827
Exports,2007,Tunisia,5444
Exports,2007,Turkey,526886
Exports,2007,Turkmenistan,849
Exports,2007,Tuvalu,4074
Exports,2007,Uganda,5169
Exports,2007,UK Virgin Islands,173
Exports,2007,Ukraine,87606
Exports,2007,United Arab Emirates,2393501
Exports,2007,United Kingdom,6146495
Exports,2007,United States,9804321
Exports,2007,Uruguay,16351
Exports,2007,US Outlying Islands,1902
Exports,2007,US Virgin Islands,939
Exports,2007,Uzbekistan,754
Exports,2007,Vanuatu,68135
Exports,2007,Venezuela,21930
Exports,2007,Vietnam,1629274
Exports,2007,Wallis & Futuna Island,7256
Exports,2007,Yemen,125293
Exports,2007,Zambia,11482
Exports,2007,Zimbabwe,1736
Exports,2008,Afghanistan,11928
Exports,2008,Albania,2594
Exports,2008,Algeria,84753
Exports,2008,American Samoa,11718
Exports,2008,Angola,7598
Exports,2008,Anguilla,51
Exports,2008,Antarctica,5453
Exports,2008,Antigua & Barbuda,546
Exports,2008,Argentina,175588
Exports,2008,Armenia,6478
Exports,2008,Austria,68172
Exports,2008,Azerbaijan,6910
Exports,2008,Bahamas,2787
Exports,2008,Bahrain,144311
Exports,2008,Bangladesh,238104
Exports,2008,Barbados,9098
Exports,2008,Belarus,1617
Exports,2008,Belgium,1326751
Exports,2008,Belize,1540
Exports,2008,Benin,1664
Exports,2008,Bermuda,2168
Exports,2008,Bhutan,58
Exports,2008,Bolivia,4287
Exports,2008,Bosnia-Herzegovina,1547
Exports,2008,Botswana,7872
Exports,2008,Brazil,935526
Exports,2008,Brunei,31094
Exports,2008,Bulgaria,63896
Exports,2008,Burkina Faso,6852
Exports,2008,Burma (Rep of the Union of Myanmar),28892
Exports,2008,Burundi,171
Exports,2008,Cambodia,43661
Exports,2008,Cameroon,11634
Exports,2008,Canada,1620500
Exports,2008,Cape Verde,19
Exports,2008,Cayman Islands,508
Exports,2008,Central African Republic,155
Exports,2008,Chad,1792
Exports,2008,Chile,209852
Exports,2008,China,27033896
Exports,2008,Christmas Island,20578
Exports,2008,Cocos Keeling Islands,5944
Exports,2008,Colombia,43247
Exports,2008,Comoros,73
Exports,2008,Confidential (Alumina Special Case),894777
